205.31,117
210.94,140
213.75,144
216.56,160
222.19,170
227.81,158
230.62,140
239.06,141
244.69,137
247.5,134
250.31,135
253.12,139
255.94,129
261.56,126
270.0,123
272.81,135
275.62,139
278.44,141
281.25,145
284.06,142
289.69,141
292.5,102
300.94,68
306.56,69
309.38,72
317.81,74
320.62,85
323.44,79
326.25,86
334.69,267
340.31,268
343.12,273
345.94,264
351.56,268
354.38,269
357.19,266
0.0,284
5.62,303
8.44,299
14.06,449
16.88,238
19.69,242
22.5,276
25.31,308
30.94,292
33.75,297
39.38,151
56.25,35
59.06,192
61.88,204
64.69,198
67.5,194
70.31,198
73.12,188
78.75,138
81.56,191
87.19,189
92.81,8904
140.62,33
146.25,102
151.88,103
157.5,108
163.12,108
165.94,101
168.75,93
171.56,91
177.19,87
180.0,83
185.62,106
188.44,97
